timestamp,energy
2025-07-17 06:00:00,981235.6
2025-07-17 07:00:00,1075821.9
2025-07-17 08:00:00,1169860.3
2025-07-17 09:00:00,1234692.8
2025-07-17 10:00:00,1294561.5
2025-07-17 11:00:00,1312583.4
2025-07-17 12:00:00,1349922.4
2025-07-17 13:00:00,1378866.0
2025-07-17 14:00:00,1385940.5
2025-07-17 15:00:00,1379545.0
2025-07-17 16:00:00,1345257.3
2025-07-17 17:00:00,1271134.6
2025-07-17 18:00:00,1184346.8
2025-07-17 19:00:00,1106867.7
2025-07-17 20:00:00,1056779.8
2025-07-17 21:00:00,973743.1
2025-07-17 22:00:00,868758.8
2025-07-17 23:00:00,758219.3
2025-07-18 00:00:00,668786.8
2025-07-18 01:00:00,605064.8
2025-07-18 02:00:00,563462.5
2025-07-18 03:00:00,540044.9
2025-07-18 04:00:00,538102.5
2025-07-18 05:00:00,559678.7
2025-07-18 06:00:00,617115.1
2025-07-18 07:00:00,694833.9
2025-07-18 08:00:00,770038.2
2025-07-18 09:00:00,837647.8
2025-07-18 10:00:00,884543.4
2025-07-18 11:00:00,917145.4
2025-07-18 12:00:00,931649.0
2025-07-18 13:00:00,947153.0
2025-07-18 14:00:00,971894.8
2025-07-18 15:00:00,1007572.4
2025-07-18 16:00:00,1049997.0
2025-07-18 17:00:00,1054201.0
2025-07-18 18:00:00,1025494.4
2025-07-18 19:00:00,975435.7
2025-07-18 20:00:00,950114.0
2025-07-18 21:00:00,894122.7
2025-07-18 22:00:00,807281.7
2025-07-18 23:00:00,717958.4
2025-07-19 00:00:00,640081.8
2025-07-19 01:00:00,580079.9
2025-07-19 02:00:00,541307.9
2025-07-19 03:00:00,517212.4
2025-07-19 04:00:00,508693.6
2025-07-19 05:00:00,518496.1
2025-07-19 06:00:00,573441.3
2025-07-19 07:00:00,665405.9
2025-07-19 08:00:00,771074.5
2025-07-19 09:00:00,866188.3
2025-07-19 10:00:00,946328.4
2025-07-19 11:00:00,998940.3
2025-07-19 12:00:00,1026313.7
2025-07-19 13:00:00,1042854.8
2025-07-19 14:00:00,1086822.3
2025-07-19 15:00:00,1095006.7
2025-07-19 16:00:00,1089401.4
2025-07-19 17:00:00,1078299.0
2025-07-19 18:00:00,1045036.1
2025-07-19 19:00:00,1021205.8
2025-07-19 20:00:00,1021556.0
2025-07-19 21:00:00,985075.9
2025-07-19 22:00:00,914461.1
2025-07-19 23:00:00,829243.5
2025-07-20 00:00:00,749477.1
2025-07-20 01:00:00,685662.3
2025-07-20 02:00:00,640344.4
2025-07-20 03:00:00,604984.9
2025-07-20 04:00:00,591780.5
2025-07-20 05:00:00,593598.2
2025-07-20 06:00:00,641207.5
2025-07-20 07:00:00,763961.0
2025-07-20 08:00:00,846735.9
2025-07-20 09:00:00,934575.9
2025-07-20 10:00:00,1033179.6
2025-07-20 11:00:00,1128462.4
2025-07-20 12:00:00,1178183.2
2025-07-20 13:00:00,1217797.8
2025-07-20 14:00:00,1249248.8
2025-07-20 15:00:00,1283199.3
2025-07-20 16:00:00,1315441.2
2025-07-20 17:00:00,1312004.9
2025-07-20 18:00:00,1257586.5
2025-07-20 19:00:00,1178605.6
2025-07-20 20:00:00,1129109.0
2025-07-20 21:00:00,1055850.4
2025-07-20 22:00:00,938544.6
2025-07-20 23:00:00,819541.4
2025-07-21 00:00:00,715120.9
2025-07-21 01:00:00,647707.6
2025-07-21 02:00:00,602503.3
2025-07-21 03:00:00,576239.7
2025-07-21 04:00:00,569140.3
2025-07-21 05:00:00,585386.9
2025-07-21 06:00:00,641109.6
2025-07-21 07:00:00,713839.8
2025-07-21 08:00:00,779232.4
2025-07-21 09:00:00,846135.9
2025-07-21 10:00:00,892015.9
